Tipologia;Id;Brand;Modello;Allestimento;Segmentazione;Segmentazione descrizione;Prezzo;Anticipo 1;Durata 1;Km 1;Canone 1;Anticipo 2;Durata 2;Km 2;Canone 2;Anticipo 3;Durata 3;Km 3;Canone 3;Anticipo 4;Durata 4;Km 4;Canone 4;Anticipo 5;Durata 5;Km 5;Canone 5;Anticipo 6;Durata 6;Km 6;Canone 6;Anticipo 7;Durata 7;Km 7;Canone 7;Anticipo 8;Durata 8;Km 8;Canone 8;Optional;Alimentazione;Cilindrata Effettiva;Cilindrata;Pacchetto (Tipo Eletta, Sport);Model Year;Peso;Portata;Tipo Veicolo;Emissioni C02;Trazione;Consumo Combinato;Porte;Posti;Cambio;Potenza Massima KW;Potenza Massima CV;Cavalli Fiscali;Corpo Veicolo;Codice Ruote Anteriori;Codice Ruote Posteriori;Stock;Usato;Da Ordine;Pronta Consegna;Delivery;Data di Registrazione;Kilometraggio;Link al player;Immagine Copertina
Auto;40272128;RENAULT;CAPTUR;RENAULT CAPTUR 1.6 PHEV E-TECH 117KW INTENS Sport utility vehicle 5-door (Euro 6D);CSG;Small - Suv/Cross Over - Generic;26670;zero;48;40000;440;zero;48;120000;500;zero;60;50000;410;zero;60;150000;470;4000;48;40000;360;4000;48;120000;420;4000;60;50000;350;4000;60;150000;400;Cavo Di Ricarica MODE 3 DA 6,5 M CON PRESA TIPO 2 (In Aggiunta A Quello Di Serie), Pack Standard Safety, Vernice Bi-Tono Metallizzato/Metallizzato;Unleaded - Electric;1598 Cm3;1598 L;1.6 PHEV E-TECH 117KW INTENS;2021;1564 Kg;496 Kg;Manufacturer Vehicle;0 G/Km;Front;1.4 Litri Per 100km;5-Door;5;AUT6;117 KW;160 CV;17;Sport Utility Vehicle;215/60 C17 96H;215/60 C17 96H;no;si;no;-;-;17/01/2022;17341;https://auto.nextlane.com/public/player/c58effa9c144cc7d98829504e77e886611c44d5a67293b7f0f79fd26889964a9f7f2e5762791cc3f5675836deacc199e1ac8fc040d47f279c2c41cd1b9b18024;https://s3.stampyt.io/prod/customer/media/99096ace-af91-4362-996d-48e7f052d316/7e4c3204-b4ea-48eb-baa8-7bb0e4cf0332.jpg
Auto;40272137;RENAULT;CAPTUR;RENAULT CAPTUR 1.6 PHEV E-TECH 117KW INTENS Sport utility vehicle 5-door (Euro 6D);CSG;Small - Suv/Cross Over - Generic;26670;zero;48;40000;400;zero;48;120000;460;zero;60;50000;380;zero;60;150000;440;4000;48;40000;320;4000;48;120000;380;4000;60;50000;320;4000;60;150000;370;Cavo Di Ricarica MODE 3 DA 6,5 M CON PRESA TIPO 2 (In Aggiunta A Quello Di Serie), Pack Standard Safety (OBBLIGATORIO), Vernice Bi-Tono Metallizzato/Metallizzato;Unleaded - Electric;1598 Cm3;1598 L;1.6 PHEV E-TECH 117KW INTENS;2021;1564 Kg;496 Kg;Manufacturer Vehicle;0 G/Km;Front;1.4 Litri Per 100km;5-Door;5;AUT6;117 KW;160 CV;17;Sport Utility Vehicle;215/60 C17 96H;215/60 C17 96H;no;si;no;-;-;18/01/2022;42284;https://auto.nextlane.com/public/player/542e4940f2ae25e008cc9153aa0149ec64ba0018074146a2d270813e4a49be003bf29517e19025e048f4b82f71fa3c1b0fc09dfff5b4946027445efaf3657004;https://s3.stampyt.io/prod/customer/media/9ee29ee8-9667-4578-aec4-d913595d940b/e81e26ae-97f5-41f2-9a59-cf49400e91bf.jpg
Auto;40272129;RENAULT;CAPTUR;RENAULT CAPTUR 1.6 PHEV E-TECH 117KW INTENS Sport utility vehicle 5-door (Euro 6D);CSG;Small - Suv/Cross Over - Generic;26670;zero;48;40000;420;zero;48;120000;480;zero;60;50000;400;zero;60;150000;450;4000;48;40000;340;4000;48;120000;400;4000;60;50000;330;4000;60;150000;390;Cavo Di Ricarica MODE 3 DA 6,5 M CON PRESA TIPO 2 (In Aggiunta A Quello Di Serie), Pack Standard Safety (OBBLIGATORIO), Vernice Bi-Tono Metallizzato/Metallizzato;Unleaded - Electric;1598 Cm3;1598 L;1.6 PHEV E-TECH 117KW INTENS;2021;1564 Kg;496 Kg;Manufacturer Vehicle;0 G/Km;Front;1.4 Litri Per 100km;5-Door;5;AUT6;117 KW;160 CV;17;Sport Utility Vehicle;215/60 C17 96H;215/60 C17 96H;no;si;no;-;-;17/01/2022;15631;https://auto.nextlane.com/public/player/c59da5e6f667f2b67e142382d037b627a2cd7eb41246490ad124d55ad65ef5b8adf662b71d600e9d8fd01c5c58e4cb9d3e3157eccc8746f6915f9b7913ef2436;https://s3.stampyt.io/prod/customer/media/88b2d691-182c-43f8-bf58-94c70e596a31/a9679e07-e570-4ca9-9674-63d5e924b018.jpg
Auto;-;RENAULT;CAPTUR;RENAULT CAPTUR Evolution ECO-G 100 Sport Utility Vehicle 5-Door (Euro 6E);R;-;18834;zero;48;40000;360;zero;48;120000;430;zero;60;50000;340;zero;60;150000;410;2830;48;40000;310;2830;48;120000;380;2830;60;50000;300;2830;60;150000;360;-;Unleaded - Electric;999 Cm3;999 L;Evolution ECO-G 100;2024;1355 Kg;420 Kg;Manufacturer Vehicle;0 G/Km;Front;6.1 Litri Per 100km;5-Door;5;MAN6;74 KW;100 CV;12;Sport Utility Vehicle;215/60 C17 96H;215/60 C17 96H;no;no;si;-;-;-;-;-;https://www.nolecar.com/immaginiutente/automobili//700/700_M_534_al.png
Auto;-;RENAULT;CLIO;RENAULT CLIO 1.0 SCE 49KW EVOLUTION Hatchback 5-Door (Euro 6E);CBG;Small - Hatchback/Sedan - Generic;14900;zero;48;40000;280;zero;48;120000;350;zero;60;50000;260;zero;60;150000;320;2240;48;40000;230;2240;48;120000;300;2240;60;50000;220;2240;60;150000;280;-;Petrol (unleaded);999 Cm3;999 L;1.0 SCE 49KW EVOLUTION;2024;1028 Kg;547 Kg;Manufacturer Vehicle;0 G/Km;Front;5.3 Litri Per 100km;5-Door;5;MAN5;49 KW;67 CV;12;Hatchback;195/55 C16 87H;195/55 C16 87H;no;no;si;-;-;-;-;-;-
Auto;-;RENAULT;SYMBIOZ;RENAULT SYMBIOZ Evolution E-Tech Full Hybrid 145 Sport Utility Vehicle 5-Door (Euro 6E);DSG;-;25464;zero;48;40000;450;zero;48;120000;510;zero;60;50000;420;zero;60;150000;470;3820;48;40000;370;3820;48;120000;430;3820;60;50000;360;3820;60;150000;410;-;Unleaded - Electric;1598 Cm3;1598 L;Evolution E-Tech Full Hybrid 145;2024;1423 Kg;502 Kg;Manufacturer Vehicle;0 G/Km;Front;4.6 Litri Per 100km;5-Door;5;AUT6;107 KW;145 CV;17;Sport Utility Vehicle;215/60 C17 96H;215/60 C17 96H;no;no;si;-;-;-;-;-;https://www.nolecar.com/immaginiutente/automobili//700/700_M_608_al.jpg
Auto;40275849;SEAT;LEON;SEAT LEON 1.0 eTSI 81KW BUSINESS DSG Hatchback 5-door (Euro 6D);DBG;Compact - Hatchback/Sedan - Generic;21694;zero;48;40000;340;zero;48;120000;400;zero;60;50000;320;zero;60;150000;370;3250;48;40000;270;3250;48;120000;330;3250;60;50000;270;3250;60;150000;320;"Colori Metallizzati, Ruotino Di Scorta Da 18""";Unleaded - Electric;999 Cm3;999 L;1.0 ETSI 81KW BUSINESS DSG;2022;1338 Kg;522 Kg;Manufacturer Vehicle;0 G/Km;Front;5.5 Litri Per 100km;5-Door;5;AUT7;81 KW;110 CV;12;Hatchback;205/55 C16 91V;205/55 C16 91V;no;si;no;-;-;17/11/2021;40566;https://auto.nextlane.com/public/player/246fb81536241110bfbd89f484902430c4d91318ebca586ca4335d6e39a875d46f2f4decf91faeecad15de6ff8de2807843357099c8e00f7475d13198d3c664b;https://s3.stampyt.io/prod/customer/media/8ff299bf-82dc-43fd-9ea7-9986d871fb7e/aa24a6af-23c5-4336-8421-d7cd56e29397.jpg
Auto;-;SKODA;FABIA;SKODA FABIA 1.0 MPI Evo 59KW SELECTION Hatchback 5-Door (Euro 6E);DBG;Compact - Hatchback/Sedan - Generic;16359;zero;48;40000;310;zero;48;120000;380;zero;60;50000;290;zero;60;150000;350;2450;48;40000;260;2450;48;120000;330;2450;60;50000;250;2450;60;150000;300;-;Petrol (unleaded);999 Cm3;999 L;1.0 MPI Evo 59KW SELECTION;2025;1128 Kg;452 Kg;Manufacturer Vehicle;0 G/Km;Front;5.1 Litri Per 100km;5-Door;5;MAN5;59 KW;80 CV;12;Hatchback;185/65 C15 88H;185/65 C15 88H;no;no;si;-;-;-;-;-;-
Auto;-;SKODA;KAMIQ;SKODA KAMIQ 1.0 TSI Selection 70kW Sport Utility Vehicle 5-Door (Euro 6E);CSG;Small - Suv/Cross Over - Generic;20219;zero;48;40000;340;zero;48;120000;430;zero;60;50000;330;zero;60;150000;400;3030;48;40000;280;3030;48;120000;360;3030;60;50000;280;3030;60;150000;340;-;Petrol (unleaded);999 Cm3;999 L;1.0 TSI Selection 70kW;2025;1224 Kg;471 Kg;Manufacturer Vehicle;0 G/Km;Front;5.4 Litri Per 100km;5-Door;5;MAN5;70 KW;95 CV;12;Sport Utility Vehicle;205/60 C16 92V;205/60 C16 92V;no;no;si;-;-;-;-;-;https://www.nolecar.com/immaginiutente/automobili//700/700_M_396_al.png
Auto;40273017;SKODA;KAROQ;SKODA KAROQ 1.5 TSI ACT EXECUTIVE DSG Sport utility vehicle 5-door (Euro 6D);DSG;Compact - Suv/Cross Over - Generic;25014;zero;48;40000;360;zero;48;120000;430;zero;60;50000;350;zero;60;150000;410;3750;48;40000;280;3750;48;120000;350;3750;60;50000;290;3750;60;150000;350;Colore Metallizzato, PARKING DISTANCE CONTROL, Ruota Di Scorta Con Cerchio In Acciaio Di Dimensioni Normali;Petrol (unleaded);1498 Cm3;1498 L;1.5 TSI ACT EXECUTIVE DSG;2022;1387 Kg;543 Kg;Manufacturer Vehicle;0 G/Km;Front;6.3 Litri Per 100km;5-Door;5;AUT7;110 KW;150 CV;16;Sport Utility Vehicle;215/55 C17 94V;215/55 C17 94V;no;si;no;-;-;22/11/2021;22246;https://auto.nextlane.com/public/player/05e38703b23273d0c0811ed6542a3e1b0dffe0003abd8ac52febadabe21b63a88461012a3a08121967b231e398e11fc817028695f0f41ed2b304af8125db1143;https://s3.stampyt.io/prod/customer/media/0c0a69c3-d72c-4417-a8e2-f5c6f7d589b3/0f30fce4-09d2-49e2-82b7-2bc3a4a0e1f1.jpg
Auto;-;SKODA;KODIAQ;SKODA KODIAQ 1.5 M-HEV Selection DSG 5posti Sport Utility Vehicle 5-Door (Euro 6E);FSG;-;33661;zero;48;40000;570;zero;48;120000;680;zero;60;50000;540;zero;60;150000;630;5050;48;40000;470;5050;48;120000;580;5050;60;50000;460;5050;60;150000;540;-;Diesel;1498 Cm3;1498 L;1.5 M-HEV Selection DSG 5posti;2025;1661 Kg;583 Kg;Manufacturer Vehicle;0 G/Km;Front;6 Litri Per 100km;5-Door;5;AUT7;110 KW;150 CV;16;Sport Utility Vehicle;235/55 C18 100V;235/55 C18 100V;no;no;si;-;-;-;-;-;-
Auto;-;SKODA;OCTAVIA;SKODA OCTAVIA 1.5 TSI ACT 85KW SELECTION Hatchback 5-Door (Euro 6E);T;-;23210;zero;48;40000;400;zero;48;120000;490;zero;60;50000;380;zero;60;150000;450;3480;48;40000;330;3480;48;120000;410;3480;60;50000;320;3480;60;150000;390;-;Diesel;1498 Cm3;1498 L;1.5 TSI ACT 85KW SELECTION;2025;1375 Kg;535 Kg;Manufacturer Vehicle;0 G/Km;Front;5.2 Litri Per 100km;5-Door;5;MAN6;85 KW;116 CV;16;Hatchback;225/55 C17 91V;225/55 C17 91V;no;no;si;-;-;-;-;-;-
Auto;-;SKODA;OCTAVIA WAGON;SKODA OCTAVIA WAGON 1.5 TSI ACT 85KW SELECTION SW 5-Door (Euro 6E);DWG;Compact - Station Wagon - Generic;24071;zero;48;40000;410;zero;48;120000;500;zero;60;50000;390;zero;60;150000;460;3610;48;40000;340;3610;48;120000;430;3610;60;50000;330;3610;60;150000;400;-;Diesel;1498 Cm3;1498 L;1.5 TSI ACT 85KW SELECTION;2025;1371 Kg;529 Kg;Manufacturer Vehicle;0 G/Km;Front;5.3 Litri Per 100km;5-Door;5;MAN6;85 KW;116 CV;16;SW;225/55 C17 91V;225/55 C17 91V;no;no;si;-;-;-;-;-;-
Auto;-;SMART;#1;SMART #1 49 KWh Pure Sport Utility Vehicle 5-Door;CSG;Small - Suv/Cross Over - Generic;29631;zero;48;40000;560;zero;48;120000;640;zero;60;50000;520;zero;60;150000;570;4440;48;40000;470;4440;48;120000;540;4440;60;50000;440;4440;60;150000;500;-;Electric;1 Cm3;1 L;49 KWh Pure;2025;1780 Kg;425 Kg;Manufacturer Vehicle;0 G/Km;Rear;0 Litri Per 100km;5-Door;5;AUT;200 KW;272 CV;0;Sport Utility Vehicle;235/50 C18 101V;235/50 C18 101V;no;no;si;-;-;-;-;-;https://www.nolecar.com/immaginiutente/automobili//700/700_M_433_al.jpg
Auto;40404648;SMART;#1;SMART #1 66 kWh Pro+ Sport utility vehicle 5-door;CSG;Small - Suv/Cross Over - Generic;34139;zero;48;40000;490;zero;48;120000;550;zero;60;50000;450;zero;60;150000;500;5120;48;40000;380;5120;48;120000;440;5120;60;50000;360;5120;60;150000;410;-;Electric;1 Cm3;1 L;66 KWh Pro+;2023;1788 Kg;425 Kg;Manufacturer Vehicle;0 G/Km;Rear;0 Litri Per 100km;5-Door;5;AUT;200 KW;272 CV;0;Sport Utility Vehicle;235/45 C19 99V;235/45 C19 99V;no;si;no;-;-;15/12/2023;9127;https://auto.nextlane.com/public/player/90cb31316a42e99cf0e4d6b8e7758c28d08c19eb6b6b003edc5ed77bc23f93c341071e3d96a31b714d889006ccadeb42a8b48217333fc5f75727bd7f52f37aeb;https://s3.stampyt.io/prod/customer/media/a269a0c7-41a8-4425-acc6-4254583cf501/2504305f-4591-4002-a057-18b69d011ed6.jpg
Auto;-;SMART;#3;SMART #3 49 KWh Pro Sport Utility Vehicle 5-Door;DSG;Compact - Suv/Cross Over - Generic;32500;zero;48;40000;590;zero;48;120000;670;zero;60;50000;540;zero;60;150000;600;4880;48;40000;490;4880;48;120000;570;4880;60;50000;460;4880;60;150000;520;-;Electric;1 Cm3;1 L;49 KWh Pro;2024;1780 Kg;419 Kg;Manufacturer Vehicle;0 G/Km;Rear;0 Litri Per 100km;5-Door;5;AUT;200 KW;272 CV;0;Sport Utility Vehicle;235/45 C19 99V;235/45 C19 99V;no;no;si;-;-;-;-;-;-
Auto;-;TOYOTA;AYGO X;TOYOTA AYGO X 1.0B (72 CV) Active Sport Utility Vehicle 5-Door (Euro 6D);BSG;Mini - Suv/Cross Over - Generic;14303;zero;48;40000;290;zero;48;120000;360;zero;60;50000;270;zero;60;150000;330;2150;48;40000;240;2150;48;120000;310;2150;60;50000;240;2150;60;150000;290;-;Petrol (unleaded);998 Cm3;998 L;1.0B (72 CV) Active;2024;1020 Kg;340 Kg;Manufacturer Vehicle;0 G/Km;Front;4.8 Litri Per 100km;5-Door;4;MAN5;53 KW;72 CV;12;Sport Utility Vehicle;175/65 C17 87H;175/65 C17 87H;no;no;si;-;-;-;-;-;-
Auto;-;TOYOTA;C-HR;TOYOTA C-HR 1.8 HV E-CVT Active Sport Utility Vehicle 5-Door (Euro 6D);DSG;-;28361;zero;48;40000;460;zero;48;120000;530;zero;60;50000;430;zero;60;150000;490;4250;48;40000;370;4250;48;120000;440;4250;60;50000;360;4250;60;150000;420;-;Unleaded - Electric;1798 Cm3;1798 L;1.8 HV E-CVT Active;2025;1430 Kg;500 Kg;Manufacturer Vehicle;0 G/Km;Front;4.7 Litri Per 100km;5-Door;5;AUT;103 KW;140 CV;19;Sport Utility Vehicle;215/60 C17 96H;215/60 C17 96H;no;no;si;-;-;-;-;-;https://www.nolecar.com/immaginiutente/automobili//700/700_M_532_al.png
Auto;40274835;TOYOTA;C-HR;TOYOTA C-HR 1.8H (122CV) E-CVT Business Sport utility vehicle 5-door (Euro 6D);DSG;Compact - Suv/Cross Over - Generic;24828;zero;48;40000;400;zero;48;120000;460;zero;60;50000;370;zero;60;150000;430;3720;48;40000;320;3720;48;120000;380;3720;60;50000;310;3720;60;150000;360;Vernice Metallizzata;Unleaded - Electric;1798 Cm3;1798 L;1.8H (122CV) E-CVT Business;2021;1420 Kg;440 Kg;Manufacturer Vehicle;0 G/Km;Front;4.9 Litri Per 100km;5-Door;5;AUT;90 KW;122 CV;19;Sport Utility Vehicle;215/60 C17 96H;215/60 C17 96H;no;si;no;-;-;22/10/2021;54226;https://auto.nextlane.com/public/player/cb24dda110139ec308f212e2b7e71444c4d30ebc0f3f1eabb7b43f73ba5bc857dd411421494b200b0ffd3c1f7ece68c799823d02e1cf23770136c6d5199de6d0;https://s3.stampyt.io/prod/customer/media/64ee5718-c1f6-4551-b1d0-a4b10dacf596/e9b4d4f3-7b6c-46b2-b6ea-1984b6c337e0.jpg
Auto;40274885;TOYOTA;C-HR;TOYOTA C-HR 1.8H (122CV) E-CVT Business Sport utility vehicle 5-door (Euro 6D);DSG;Compact - Suv/Cross Over - Generic;24828;zero;48;40000;390;zero;48;120000;450;zero;60;50000;360;zero;60;150000;420;3720;48;40000;310;3720;48;120000;380;3720;60;50000;300;3720;60;150000;360;Vernice Metallizzata;Unleaded - Electric;1798 Cm3;1798 L;1.8H (122CV) E-CVT Business;2021;1420 Kg;440 Kg;Manufacturer Vehicle;0 G/Km;Front;4.9 Litri Per 100km;5-Door;5;AUT;90 KW;122 CV;19;Sport Utility Vehicle;215/60 C17 96H;215/60 C17 96H;no;si;no;-;-;08/10/2021;69583;https://auto.nextlane.com/public/player/bf6491f411534b2c18cd4c5392e7e512708333e58bfb9de8181fa42f1c9483ed80765805433a16adb68cecb77fb66ed0c10586fcaba32c78af72bf0e5d6c0cf0;https://s3.stampyt.io/prod/customer/media/0e1faca8-8220-457a-858d-06dac1c69bcf/8746374e-96e4-4ae8-9508-fa9be82f0cf7.jpg
Auto;40282174;TOYOTA;C-HR;TOYOTA C-HR 1.8H (122CV) E-CVT Business Sport utility vehicle 5-door (Euro 6D);DSG;Compact - Suv/Cross Over - Generic;24828;zero;48;40000;360;zero;48;120000;420;zero;60;50000;330;zero;60;150000;390;3720;48;40000;280;3720;48;120000;340;3720;60;50000;270;3720;60;150000;330;Vernice Metallizzata;Unleaded - Electric;1798 Cm3;1798 L;1.8H (122CV) E-CVT Business;2021;1420 Kg;440 Kg;Manufacturer Vehicle;0 G/Km;Front;4.9 Litri Per 100km;5-Door;5;AUT;90 KW;122 CV;19;Sport Utility Vehicle;215/60 C17 96H;215/60 C17 96H;no;si;no;-;-;16/11/2021;50928;https://auto.nextlane.com/public/player/feea2909100e690c67bba332ec3ac1d800dff024faa5181a3c3163a522b4b198eef2f6e1a38107cd205ca797180a9916f1ffc6d51340ecb6f8c90e45db201145;https://s3.stampyt.io/prod/customer/media/3a1db5ab-4231-4197-81ca-60f42ab72cf0/10a9692b-90b4-4a70-8b2e-ae19d7981314.jpg
Auto;-;TOYOTA;COROLLA CROSS;TOYOTA COROLLA CROSS 1.8H (140 CV) E-CVT Trend 2WD Sport Utility Vehicle 5-Door (Euro 6D);DSG;-;30164;zero;48;40000;590;zero;48;120000;660;zero;60;50000;540;zero;60;150000;610;4520;48;40000;490;4520;48;120000;570;4520;60;50000;470;4520;60;150000;530;-;Unleaded - Electric;1798 Cm3;1798 L;1.8H (140 CV) E-CVT Trend 2WD;2024;1410 Kg;530 Kg;Manufacturer Vehicle;0 G/Km;Front;5 Litri Per 100km;5-Door;5;AUT;103 KW;140 CV;19;Sport Utility Vehicle;225/50 C18 95V;225/50 C18 95V;no;no;si;-;-;-;-;-;https://www.nolecar.com/immaginiutente/automobili//700/700_M_664_al.jpg
Auto;-;TOYOTA;COROLLA;TOYOTA COROLLA TS 1.8 Hybrid N1 Commercial Wagon 5-Door (Euro 6E);DWG;-;27738;zero;48;40000;490;zero;48;120000;560;zero;60;50000;450;zero;60;150000;510;4160;48;40000;400;4160;48;120000;480;4160;60;50000;380;4160;60;150000;440;-;Unleaded - Electric;1798 Cm3;1798 L;TS 1.8 Hybrid N1;2025;1410 Kg;425 Kg;Manufacturer Vehicle;0 G/Km;Front;4.6 Litri Per 100km;5-Door;2;AUT;103 KW;140 CV;19;Commercial Wagon;205/55 C16 91V;205/55 C16 91V;no;no;si;-;-;-;-;-;-
Auto;-;TOYOTA;PROACE CITY;TOYOTA PROACE CITY 1.2P 110CV M/T 650KG L1 S Active Vettura Furgonata 4-Door (Euro 6E);R;-;20900;zero;48;40000;420;zero;48;120000;480;zero;60;50000;390;zero;60;150000;450;3140;48;40000;350;3140;48;120000;420;3140;60;50000;340;3140;60;150000;400;-;Diesel;1199 Cm3;1199 L;1.2P 110CV M/T 650KG L1 S Active;2024;1404 Kg;536 Kg;Manufacturer Vehicle;0 G/Km;Front;6.7 Litri Per 100km;4-Door;2;MAN6;81 KW;110 CV;14;Vettura Furgonata;195/65 C15 91H;195/65 C15 91H;no;no;si;-;-;-;-;-;-
Auto;40232679;TOYOTA;RAV4;TOYOTA RAV4 2.5 HV 222v E-CVT Style 4WD Cross over 5-door (Euro 6.2);DSG;Compact - Suv/Cross Over - Generic;35557;zero;48;40000;460;zero;48;120000;530;zero;60;50000;440;zero;60;150000;490;5330;48;40000;350;5330;48;120000;420;5330;60;50000;350;5330;60;150000;400;Tech Pack, Vernice Perlata Bi-Tone;Unleaded - Electric;2487 Cm3;2487 L;2.5 HV 222v E-CVT Style 4WD;2020;1730 Kg;475 Kg;Manufacturer Vehicle;102 G/Km;4WD;4.4 Litri Per 100km;5-Door;5;AUT;163 KW;222 CV;23;Cross Over;225/60 C18 100H;225/60 C18 100H;no;si;no;-;-;31/07/2020;55622;https://auto.nextlane.com/public/player/7bbf00d7634c25115149bfe102aae5f2bced0c71840ca1f73792e1c8594e711c1f46c0aa97fe0299ad5bc6c5146c86edad458bac0a88eed358e8fdfd47c6183e;https://s3.stampyt.io/prod/customer/media/82f55dfc-1972-421b-89fd-f34407aace36/d544411a-e9aa-4c97-97d8-879b6b4d427c.jpg
Auto;40229531;TOYOTA;RAV4;TOYOTA RAV4 2.5 HV 222v E-CVT Style 4WD Cross over 5-door (Euro 6.2);DSG;Compact - Suv/Cross Over - Generic;35557;zero;48;40000;500;zero;48;120000;570;zero;60;50000;480;zero;60;150000;520;5330;48;40000;390;5330;48;120000;460;5330;60;50000;390;5330;60;150000;440;-;Unleaded - Electric;2487 Cm3;2487 L;2.5 HV 222v E-CVT Style 4WD;2020;1730 Kg;475 Kg;Manufacturer Vehicle;102 G/Km;4WD;4.4 Litri Per 100km;5-Door;5;AUT;163 KW;222 CV;23;Cross Over;225/60 C18 100H;225/60 C18 100H;no;si;no;-;-;27/07/2020;52811;https://auto.nextlane.com/public/player/3b96baf47bf2c5d2e71be6d50c1c96b369276253c9aaeb72c78ae8a5d6f0b1eb1887c3afb9b37e9379d014e9262f709b9cc934687bc0befd0dc9843e0f5d039b;https://s3.stampyt.io/prod/customer/media/09ecc483-57f0-4e66-9e01-71228c08641c/686e12c0-e67d-46dc-b78c-ee0ce2ae0a31.jpg
Auto;-;TOYOTA;RAV4;TOYOTA RAV4 2.5 PHEV E-CVT More Dynamic AWD-I Sport Utility Vehicle 5-Door (Euro 6D);FSG;-;42500;zero;48;40000;730;zero;48;120000;840;zero;60;50000;670;zero;60;150000;760;6380;48;40000;600;6380;48;120000;700;6380;60;50000;570;6380;60;150000;660;-;Unleaded - Electric;2487 Cm3;2487 L;2.5 PHEV E-CVT More Dynamic AWD-I;2025;1985 Kg;525 Kg;Manufacturer Vehicle;0 G/Km;4WD;1 Litri Per 100km;5-Door;5;AUT;225 KW;306 CV;23;Sport Utility Vehicle;225/60 C18 100H;225/60 C18 100H;no;no;si;-;-;-;-;-;https://s3.stampyt.io/prod/customer/media/09ecc483-57f0-4e66-9e01-71228c08641c/686e12c0-e67d-46dc-b78c-ee0ce2ae0a31.jpg
Auto;-;TOYOTA;YARIS CROSS;TOYOTA YARIS CROSS 1.5H Active E-CVT Sport Utility Vehicle 5-Door (Euro 6E);CSG;Small - Suv/Cross Over - Generic;22705;zero;48;40000;390;zero;48;120000;450;zero;60;50000;360;zero;60;150000;420;3410;48;40000;320;3410;48;120000;380;3410;60;50000;310;3410;60;150000;360;-;Unleaded - Electric;1490 Cm3;1490 L;1.5H Active E-CVT;2025;1170 Kg;520 Kg;Manufacturer Vehicle;0 G/Km;Front;4.5 Litri Per 100km;5-Door;5;AUT;85 KW;116 CV;16;Sport Utility Vehicle;205/65 C16 95H;205/65 C16 95H;no;no;si;-;-;-;-;-;https://www.nolecar.com/immaginiutente/automobili//700/700_M_286_al.png
Auto;-;TOYOTA;YARIS;TOYOTA YARIS Hybrid Active MY24 Hatchback 5-Door (Euro 6E);CBG;Small - Hatchback/Sedan - Generic;19262;zero;48;40000;350;zero;48;120000;410;zero;60;50000;330;zero;60;150000;380;2890;48;40000;290;2890;48;120000;350;2890;60;50000;280;2890;60;150000;330;-;Unleaded - Electric;1490 Cm3;1490 L;Hybrid Active MY24;2025;1085 Kg;530 Kg;Manufacturer Vehicle;0 G/Km;Front;3.8 Litri Per 100km;5-Door;5;AUT;85 KW;116 CV;16;Hatchback;185/65 C15 88H;185/65 C15 88H;no;no;si;-;-;-;-;-;https://s3.stampyt.io/prod/customer/media/b3639344-6f64-4024-b275-9e3571e384b4/d3b1d9de-564b-499e-b3bd-9843054d45ae.jpg
Auto;40400058;TOYOTA;YARIS;TOYOTA YARIS Hybrid Trend MY24;CBG;Small - Hatchback/Sedan - Generic;20246;zero;48;40000;390;zero;48;120000;440;zero;60;50000;360;zero;60;150000;410;3040;48;40000;320;3040;48;120000;380;3040;60;50000;310;3040;60;150000;360;-;Unleaded - Electric;1490 Cm3;1490 L;Hybrid Trend MY24;2024;1085 Kg;530 Kg;Manufacturer Vehicle;0 G/Km;Front;4 Litri Per 100km;5-Door;5;AUT;85 KW;116 CV;16;Hatchback;195/55 C16 87V;195/55 C16 87V;no;si;no;-;-;15/04/2024;14413;https://auto.nextlane.com/public/player/08eea22e803d01171b578d2916551a5634f36b34dd7f269a1b802c6e8ee5d8fcadb23e558a73705ebefa4b345a78b19a6d32263848da9145f95abda518e68d31;https://s3.stampyt.io/prod/customer/media/b3639344-6f64-4024-b275-9e3571e384b4/d3b1d9de-564b-499e-b3bd-9843054d45ae.jpg
Auto;40362895;VOLKSWAGEN;GOLF;VOLKSWAGEN GOLF 1.0 eTSI 81kW EVO Life DSG Hatchback 5-door (Euro 6D);DBG;Compact - Hatchback/Sedan - Generic;24809;zero;48;40000;470;zero;48;120000;530;zero;60;50000;420;zero;60;150000;480;3720;48;40000;390;3720;48;120000;450;3720;60;50000;360;3720;60;150000;420;Colore Metallizzato, Ruota Di Scorta In Lega Dimensioni Normali, Videocamera Per Retromarcia “Rear View”;Unleaded - Electric;999 Cm3;999 L;1.0 ETSI 81kW EVO Life DSG;2023;1302 Kg;508 Kg;Manufacturer Vehicle;98 G/Km;Front;5.2 Litri Per 100km;5-Door;5;AUT7;81 KW;110 CV;12;Hatchback;205/55 C16 91V;205/55 C16 91V;no;si;no;-;-;13/09/2023;76754;https://auto.nextlane.com/public/player/8f41e7b8c62464d75dadfc8af672f8df97d5ddcb72878c6ec7110e13459ce9b7aa1b067a8db7bfe123e142371e4e58dd116db04b9fb06a62df62fd0c38ebeb06;https://s3.stampyt.io/prod/customer/media/35b1279b-e126-4419-a6b5-96bd9528f5cc/1cf08416-2059-48a7-99b4-539a3dff838d.jpg
